departureAirport,arrivalAirport,airline,prices
680fbfe80055693b54898d67,680fbfe80055693b54898e46,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e46,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e4c,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e4c,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e4c,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e4c,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e52,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e52,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e52,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e52,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e6f,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e6f,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e6f,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe80055693b54898e6f,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe90055693b54899070,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe90055693b54899070,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe90055693b54899070,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe90055693b54899070,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe90055693b5489908d,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe90055693b5489908d,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe90055693b5489908d,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfe90055693b5489908d,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfff0055693b5489e59d,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfff0055693b5489e59d,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfff0055693b5489e59d,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fbfff0055693b5489e59d,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fc0030055693b5489f329,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fc0030055693b5489f329,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fc0030055693b5489f329,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fc0030055693b5489f329,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fc0070055693b5489ffbd,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fc0070055693b5489ffbd,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fc0070055693b5489ffbd,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d67,680fc0070055693b5489ffbd,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d6d,680fbfe80055693b54898d1d,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898d6d,680fbfe80055693b54898d1d,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
